workers, n, task_time, accesses, frac, total_time
1, 100, 100, 10, 0, 0.02151277400116669
1, 100, 100, 10, 0.1, 0.02258736499788938
1, 100, 100, 10, 0.2, 0.02135905199975241
1, 100, 100, 10, 0.3, 0.02270623599906685
1, 100, 100, 10, 0.4, 0.0202603649959201
1, 100, 100, 10, 0.5, 0.020497268997132778
1, 100, 100, 10, 0.6, 0.022534843999892473
1, 100, 100, 10, 0.7, 0.022544412000570446
1, 100, 100, 10, 0.8, 0.026489165997190867
1, 100, 100, 10, 0.9, 0.023844522998842876
1, 100, 100, 10, 1, 0.024819379999826197
2, 100, 100, 10, 0, 0.014890482001646888
2, 100, 100, 10, 0.1, 0.013845713998307474
2, 100, 100, 10, 0.2, 0.011989659004029818
2, 100, 100, 10, 0.3, 0.015140657000301871
2, 100, 100, 10, 0.4, 0.014766861997486558
2, 100, 100, 10, 0.5, 0.01752374100033194
2, 100, 100, 10, 0.6, 0.01937595400522696
2, 100, 100, 10, 0.7, 0.019785368000157177
2, 100, 100, 10, 0.8, 0.018619911999849137
2, 100, 100, 10, 0.9, 0.019507046999933664
2, 100, 100, 10, 1, 0.021662375998857897
3, 100, 100, 10, 0, 0.013612859998829663
3, 100, 100, 10, 0.1, 0.01371035999909509
3, 100, 100, 10, 0.2, 0.021376441996835638
3, 100, 100, 10, 0.3, 0.02305712400266202
3, 100, 100, 10, 0.4, 0.023977292999916244
3, 100, 100, 10, 0.5, 0.022917926995432936
3, 100, 100, 10, 0.6, 0.0326873060039361
3, 100, 100, 10, 0.7, 0.019789558995398693
3, 100, 100, 10, 0.8, 0.019145753998600412
3, 100, 100, 10, 0.9, 0.020520666002994403
3, 100, 100, 10, 1, 0.024541197999496944
4, 100, 100, 10, 0, 0.01609588800056372
4, 100, 100, 10, 0.1, 0.02115413499996066
4, 100, 100, 10, 0.2, 0.016689477000909392
4, 100, 100, 10, 0.3, 0.020922188996337354
4, 100, 100, 10, 0.4, 0.02039243600302143
4, 100, 100, 10, 0.5, 0.024077166999632027
4, 100, 100, 10, 0.6, 0.021058660000562668
4, 100, 100, 10, 0.7, 0.02202848799788626
4, 100, 100, 10, 0.8, 0.019602731001214124
4, 100, 100, 10, 0.9, 0.01965958299842896
4, 100, 100, 10, 1, 0.027882096997927874
5, 100, 100, 10, 0, 0.014370228003826924
5, 100, 100, 10, 0.1, 0.013276081997901201
5, 100, 100, 10, 0.2, 0.014135069999611005
5, 100, 100, 10, 0.3, 0.018827482999768108
5, 100, 100, 10, 0.4, 0.018687659998249728
5, 100, 100, 10, 0.5, 0.018768745998386294
5, 100, 100, 10, 0.6, 0.02062780399865005
5, 100, 100, 10, 0.7, 0.020238643999618944
5, 100, 100, 10, 0.8, 0.019580940002924763
5, 100, 100, 10, 0.9, 0.022503972999402322
5, 100, 100, 10, 1, 0.021247931996185798
6, 100, 100, 10, 0, 0.013624592997075524
6, 100, 100, 10, 0.1, 0.013451874001475517
6, 100, 100, 10, 0.2, 0.013110207000863738
6, 100, 100, 10, 0.3, 0.017968075997487176
6, 100, 100, 10, 0.4, 0.018989866999618243
6, 100, 100, 10, 0.5, 0.01808003300538985
6, 100, 100, 10, 0.6, 0.02155886899709003
6, 100, 100, 10, 0.7, 0.02015769699937664
6, 100, 100, 10, 0.8, 0.019266371004050598
6, 100, 100, 10, 0.9, 0.02408659600041574
6, 100, 100, 10, 1, 0.03196290299820248
7, 100, 100, 10, 0, 0.028982110001379624
7, 100, 100, 10, 0.1, 0.022686470998451114
7, 100, 100, 10, 0.2, 0.020702396002889145
7, 100, 100, 10, 0.3, 0.02150739599892404
7, 100, 100, 10, 0.4, 0.0179784119973192
7, 100, 100, 10, 0.5, 0.024043014003837015
7, 100, 100, 10, 0.6, 0.02372006500081625
7, 100, 100, 10, 0.7, 0.022183466993737966
7, 100, 100, 10, 0.8, 0.019990844004496466
7, 100, 100, 10, 0.9, 0.020180186002107803
7, 100, 100, 10, 1, 0.02120009099598974
8, 100, 100, 10, 0, 0.01383419000194408
8, 100, 100, 10, 0.1, 0.020522760998574086
8, 100, 100, 10, 0.2, 0.017024717999447603
8, 100, 100, 10, 0.3, 0.017795915002352558
8, 100, 100, 10, 0.4, 0.01839760500297416
8, 100, 100, 10, 0.5, 0.017786206997698173
8, 100, 100, 10, 0.6, 0.018420653002976906
8, 100, 100, 10, 0.7, 0.020282853998651262
8, 100, 100, 10, 0.8, 0.01925715199467959
8, 100, 100, 10, 0.9, 0.019749958002648782
8, 100, 100, 10, 1, 0.022552443006134126
1, 100, 100, 10, 0, 0.024279221004690044
1, 100, 100, 10, 0.1, 0.01904120000108378
1, 100, 100, 10, 0.2, 0.020197157995426096
1, 100, 100, 10, 0.3, 0.023738014002447017
1, 100, 100, 10, 0.4, 0.0193273440017947
1, 100, 100, 10, 0.5, 0.01859092799713835
1, 100, 100, 10, 0.6, 0.02354294499673415
1, 100, 100, 10, 0.7, 0.02235877199564129
1, 100, 100, 10, 0.8, 0.019729425002878997
1, 100, 100, 10, 0.9, 0.02390849799849093
1, 100, 100, 10, 1, 0.023242344002937898
2, 100, 100, 10, 0, 0.014090232005401049
2, 100, 100, 10, 0.1, 0.013350882996746805
2, 100, 100, 10, 0.2, 0.05895283599966206
2, 100, 100, 10, 0.3, 0.014616770997236017
2, 100, 100, 10, 0.4, 0.018455923003784847
2, 100, 100, 10, 0.5, 0.025851577003777493
2, 100, 100, 10, 0.6, 0.020952919003320858
2, 100, 100, 10, 0.7, 0.019329229995491914
2, 100, 100, 10, 0.8, 0.019745628000237048
2, 100, 100, 10, 0.9, 0.019977014999312814
2, 100, 100, 10, 1, 0.021091695001814514
3, 100, 100, 10, 0, 0.014145686000119895
3, 100, 100, 10, 0.1, 0.013725236000027508
3, 100, 100, 10, 0.2, 0.013935599999967963
3, 100, 100, 10, 0.3, 0.01804085100593511
3, 100, 100, 10, 0.4, 0.021837260996107943
3, 100, 100, 10, 0.5, 0.017975549002585467
3, 100, 100, 10, 0.6, 0.018659722001757473
3, 100, 100, 10, 0.7, 0.022007885003404226
3, 100, 100, 10, 0.8, 0.018934481995529495
3, 100, 100, 10, 0.9, 0.019809883000561967
3, 100, 100, 10, 1, 0.035102237001410685
4, 100, 100, 10, 0, 0.016163145999598783
4, 100, 100, 10, 0.1, 0.015481346999877132
4, 100, 100, 10, 0.2, 0.013499925000360236
4, 100, 100, 10, 0.3, 0.017864918998384383
4, 100, 100, 10, 0.4, 0.01732420099870069
4, 100, 100, 10, 0.5, 0.018498247998650186
4, 100, 100, 10, 0.6, 0.02183984499424696
4, 100, 100, 10, 0.7, 0.019410316002904437
4, 100, 100, 10, 0.8, 0.018918557005235925
4, 100, 100, 10, 0.9, 0.022842708000098355
4, 100, 100, 10, 1, 0.024396554996201303
5, 100, 100, 10, 0, 0.019296402999316342
5, 100, 100, 10, 0.1, 0.015530237003986258
5, 100, 100, 10, 0.2, 0.021548532997258008
5, 100, 100, 10, 0.3, 0.0187827150002704
5, 100, 100, 10, 0.4, 0.025493984001514036
5, 100, 100, 10, 0.5, 0.06872144600492902
5, 100, 100, 10, 0.6, 0.02397910899890121
5, 100, 100, 10, 0.7, 0.019678299999213777
5, 100, 100, 10, 0.8, 0.019923865002056118
5, 100, 100, 10, 0.9, 0.020287603998440318
5, 100, 100, 10, 1, 0.021296751998306718
6, 100, 100, 10, 0, 0.01797701499890536
6, 100, 100, 10, 0.1, 0.013753521998296492
6, 100, 100, 10, 0.2, 0.013694784996914677
6, 100, 100, 10, 0.3, 0.018154135999793652
6, 100, 100, 10, 0.4, 0.018884684002841823
6, 100, 100, 10, 0.5, 0.019626267996500246
6, 100, 100, 10, 0.6, 0.021146732004126534
6, 100, 100, 10, 0.7, 0.02320183599658776
6, 100, 100, 10, 0.8, 0.018721323998761363
6, 100, 100, 10, 0.9, 0.019921560000511818
6, 100, 100, 10, 1, 0.02760244899400277
7, 100, 100, 10, 0, 0.015950895998685155
7, 100, 100, 10, 0.1, 0.024406543001532555
7, 100, 100, 10, 0.2, 0.021536170999752358
7, 100, 100, 10, 0.3, 0.02439620599761838
7, 100, 100, 10, 0.4, 0.020042458003445063
7, 100, 100, 10, 0.5, 0.02205125699401833
